Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
13527,2,38,rectangle_java2.jpg,rectangle_java2.jpg,322927183,56,812.3464286000001,342.21714289999994,809,333,10,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,4,2,A,stage1
13528,2,38,rectangle_java2.jpg,rectangle_java2.jpg,323355099,60,670.6260000000001,215.9513333,660,225,47,15,class,5,class,75,1,2,A,stage1
13529,2,38,rectangle_java2.jpg,rectangle_java2.jpg,323626989,104,649.645,212.8007692,592,225,58,15,public,6,class->specifier,75,1,1,A,stage1
13530,2,38,rectangle_java2.jpg,rectangle_java2.jpg,323626989,104,649.645,212.8007692,660,225,47,15,class,5,class,75,1,2,A,stage1
13531,2,38,rectangle_java2.jpg,rectangle_java2.jpg,324271007,60,747.382,218.8633333,717,225,87,15,Rectangle,9,class->name,75,1,3,A,stage1
13532,2,38,rectangle_java2.jpg,rectangle_java2.jpg,324419005,80,787.3405,218.6685,717,225,87,15,Rectangle,9,class->name,75,1,3,A,stage1
13533,2,38,rectangle_java2.jpg,rectangle_java2.jpg,324643014,76,879.6268421,260.9557895,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,75,2,7,A,stage1
13534,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325095064,60,747.8839999999999,258.938,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,75,2,2,A,stage1
13535,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325247013,148,754.1194595,261.9813514,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,75,2,2,A,stage1
13536,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325434905,88,777.0695455,254.7318182,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,75,2,2,A,stage1
13537,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325434905,88,777.0695455,254.7318182,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,75,2,3,A,stage1
13538,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325722873,140,817.914,417.1145714,809,407,10,14,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,6,2,A,stage1
13539,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325722873,140,817.914,417.1145714,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,6,3,A,stage1
13540,2,38,rectangle_java2.jpg,rectangle_java2.jpg,325786879,60,825.2326667,443.8153333000001,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,75,7,3,A,stage1
13541,2,38,rectangle_java2.jpg,rectangle_java2.jpg,326226889,84,679.8666667,469.492381,675,481,5,14,},1,class->block->constructor->block,75,8,1,A,stage1
13542,2,38,rectangle_java2.jpg,rectangle_java2.jpg,326962877,72,677.705,815.5966667,675,807,5,12,},1,class->block->function->block,75,17,1,A,stage1
13543,2,38,rectangle_java2.jpg,rectangle_java2.jpg,327054855,64,757.9525,777.64375,733,769,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,75,16,1,A,stage1
13544,2,38,rectangle_java2.jpg,rectangle_java2.jpg,327122823,64,747.555,764.11375,733,769,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,75,16,1,A,stage1
13545,2,38,rectangle_java2.jpg,rectangle_java2.jpg,327254772,76,750.5947368,780.8047368,733,769,173,15,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,75,16,1,A,stage1
