Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
20173,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10903878016,76,756.3205263,270.1521053,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,80,2,2,A,stage1
20174,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10905273750,100,716.1332,218.098,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
20175,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10905425929,96,712.5358332999999,219.7066667,717,225,87,15,Rectangle,9,class->name,80,1,3,A,stage1
20176,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10906845898,80,745.419,251.586,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,80,2,2,A,stage1
20177,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10907165660,56,714.1014286000001,274.25142860000005,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,80,2,1,A,stage1
20178,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10907265683,72,858.9372222000001,252.9722222,866,262,5,16,",",1,class->block->decl_stmt,80,2,6,A,stage1
20179,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10908773716,72,740.6477778,303.5722222,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20180,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10908893701,116,738.3889655,288.2413793,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20181,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909017595,84,799.5952381,289.28333330000004,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20182,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909141592,120,800.4506667,300.78333330000004,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20183,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909209596,64,771.963125,288.564375,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20184,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909309604,96,770.0108333,285.2033333,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20185,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909385631,72,771.8633332999999,306.3983333,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20186,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909621629,144,780.7169444,310.8386111,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20187,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909773610,112,766.2885714,301.1510714,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20188,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10909865587,88,748.0286364,295.7859091,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20189,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10910401499,164,841.8039024,295.8068293,839,297,9,16,(,1,class->block->constructor->parameter_list,80,3,3,A,stage1
20190,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10910517434,112,833.8014286,291.34964289999994,839,297,9,16,(,1,class->block->constructor->parameter_list,80,3,3,A,stage1
20191,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10910681479,96,773.6416667000001,312.1383333,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20192,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10910901460,88,782.45,310.7677273,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20193,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911245432,60,752.88,311.60333330000003,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20194,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911341459,92,751.2373913,311.2652174,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20195,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911445434,100,754.2864,340.492,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,4,1,A,stage1
20196,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911517410,68,762.3917647000001,332.9770588,734,333,66,16,this.x1,7,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,80,4,1,A,stage1
20197,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911661425,120,788.5883332999999,303.4526667,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20198,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10911729447,64,794.983125,308.786875,740,297,86,16,Rectangle,9,class->block->constructor->name,80,3,2,A,stage1
20199,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912045487,100,828.262,325.5312,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,4,3,A,stage1
20200,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912229540,180,834.0273333,326.8113333,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,4,3,A,stage1
20201,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912389499,76,826.5526316,328.93684210000004,829,333,19,16,x1,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,4,3,A,stage1
20202,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912577477,184,831.233913,311.75217389999995,839,297,9,16,(,1,class->block->constructor->parameter_list,80,3,3,A,stage1
20203,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912649385,60,827.63,404.4273333,829,407,18,14,x2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,6,3,A,stage1
20204,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912881263,100,828.3108,439.9568,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20205,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10912997347,112,826.5410714,442.7746429,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20206,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913141334,140,829.8205714,455.9782857,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20207,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913337300,72,839.845,455.9327778,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20208,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913397297,56,844.3685714,439.485,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20209,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913509329,64,843.45125,434.750625,829,441,18,22,y2,2,class->block->constructor->block->block_content->expr_stmt->expr->name->name,80,7,3,A,stage1
20210,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913665339,104,730.2280768999999,561.7092307999999,741,552,27,16,int,3,class->block->function->type->name,80,10,2,A,stage1
20211,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913793312,124,714.9187097,565.2103225999999,672,552,58,16,public,6,class->block->function->type->specifier,80,10,1,A,stage1
20212,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10913881329,68,771.3564706000001,523.8205882,778,515,49,15,width,5,class->block->function->name,80,9,3,A,stage1
20213,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10914045349,160,776.21,529.347,778,515,49,15,width,5,class->block->function->name,80,9,3,A,stage1
20214,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10914365321,56,702.1014286000001,546.3742857000001,672,552,58,16,public,6,class->block->function->type->specifier,80,10,1,A,stage1
20215,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10914581013,64,759.4925,549.6975,741,552,27,16,int,3,class->block->function->type->name,80,10,2,A,stage1
20216,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10914697052,112,770.5567857000001,551.2567857,778,552,58,16,height,6,class->block->function->name,80,10,3,A,stage1
20217,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10914865137,56,751.115,550.3778571,741,552,27,16,int,3,class->block->function->type->name,80,10,2,A,stage1
20218,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10915357179,212,959.8345283,527.8273585,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,80,9,8,A,stage1
20219,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10916269184,64,974.773125,529.535625,962,515,65,15,this.x2,7,class->block->function->block->block_content->return->expr->name->name->operator->name->operator,80,9,8,A,stage1
20220,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10916605098,156,780.9917949000001,543.8725641,778,552,58,16,height,6,class->block->function->name,80,10,3,A,stage1
20221,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10916665095,56,768.3385714,551.1664286,778,552,58,16,height,6,class->block->function->name,80,10,3,A,stage1
20222,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10916865050,152,856.8413158,547.4034211000001,866,552,5,16,),1,class->block->function->parameter_list,80,10,5,A,stage1
20223,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10917529064,60,1131.931333,543.8166667,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,80,10,9,A,stage1
20224,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10917593050,60,1117.081333,545.9606667,1068,552,65,16,-,1,class->block->function->block->block_content->return->expr->operator,80,10,9,A,stage1
20225,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10917661045,64,1129.20125,523.749375,1135,515,5,15,this.x1,7,class->block->function->block->block_content->return->expr->name->name->operator->name,80,9,10,A,stage1
20226,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10917981080,88,864.515,592.8290909,876,588,4,20,),1,class->block->function->parameter_list,80,11,5,A,stage1
20227,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10918256951,120,700.7716667000001,579.8653333,672,588,58,20,public,6,class->block->function->type->specifier,80,11,1,A,stage1
20228,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10918381096,64,791.123125,581.90375,740,588,57,20,double,6,class->block->function->type->name,80,11,2,A,stage1
20229,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10918521137,136,783.8820588,586.6338235000001,740,588,57,20,double,6,class->block->function->type->name,80,11,2,A,stage1
20230,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10918880876,60,782.3933333,576.9933333,740,588,57,20,double,6,class->block->function->type->name,80,11,2,A,stage1
20231,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10919125017,116,968.9327586,579.7396552,913,588,58,20,return,6,class->block->function->block->block_content->return,80,11,7,A,stage1
20232,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10919344977,64,970.03125,578.04875,913,588,58,20,return,6,class->block->function->block->block_content->return,80,11,7,A,stage1
20233,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10919344977,64,970.03125,578.04875,982,588,94,20,this.width,10,class->block->function->block->block_content->return->expr->call->name->name->operator->name,80,11,8,A,stage1
20234,2,5,rectangle_java2.jpg,rectangle_java2.jpg,10919544971,68,1030.044118,566.5447058999999,972,552,64,16,this.y2,7,class->block->function->block->block_content->return->expr->name->name->operator->name,80,10,8,A,stage1
