Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
32269,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5720927113,124,759.3390323,258.2741935,711,268,59,20,public,6,class->block->constructor->specifier,65,4,1,B,stage1
32270,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721067135,64,754.59875,152.81,719,143,48,16,class,5,class,65,1,2,B,stage1
32271,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721171146,100,745.8692,170.5276,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,65,2,1,B,stage1
32272,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721279112,56,832.08,150.4521429,776,143,68,16,Vehicle,7,class->name,65,1,3,B,stage1
32273,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721351088,68,846.3941176000001,141.1864706,855,143,7,16,{,1,class->block,65,1,4,B,stage1
32274,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721583065,56,821.8578571,147.7342857,776,143,68,16,Vehicle,7,class->name,65,1,3,B,stage1
32275,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5721647092,60,825.9413333,152.952,776,143,68,16,Vehicle,7,class->name,65,1,3,B,stage1
32276,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5722015113,56,796.6928571000001,172.5878571,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,65,2,2,B,stage1
32277,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5722854961,124,872.7070968,175.3903226,867,180,6,16,",",1,class->block->decl_stmt,65,2,3,B,stage1
32278,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5722854961,124,872.7070968,175.3903226,885,180,38,16,type,4,class->block->decl_stmt->decl->name,65,2,4,B,stage1
32279,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5722954977,96,867.2004167000001,185.7145833,867,180,6,16,",",1,class->block->decl_stmt,65,2,3,B,stage1
32280,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5723190909,72,932.275,177.4783333,934,180,6,16,;,1,class->block->decl_stmt,65,2,5,B,stage1
32281,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5725095122,84,799.8833333,210.5919048,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,65,3,2,B,stage1
32282,5,88,vehicle_java2.jpg,vehicle_java2.jpg,5725227076,128,806.716875,217.378125,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,65,3,2,B,stage1
