Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
43445,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14764284377,56,817.3192857,304.37142860000006,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,5,1,B,stage1
43446,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14764376339,88,803.1236364,301.1686364,772,306,125,16,this.producer,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,5,1,B,stage1
43447,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14764648503,140,704.24,211.9725714,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,85,3,1,B,stage1
43448,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14764808525,132,787.809697,205.5315152,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,B,stage1
43449,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14764928526,116,788.2265517000001,204.9210345,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,85,3,2,B,stage1
43450,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765060519,68,783.08,377.9564706000001,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B,stage1
43451,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765276311,60,877.5319999999999,393.2226667,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B,stage1
43452,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765624356,56,851.2957142999999,354.29571430000004,772,343,88,16,this.type,9,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,6,1,B,stage1
43453,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765696452,68,851.6829412000001,371.5323529,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B,stage1
43454,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765756467,56,861.2128571000001,372.7885714,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B,stage1
43455,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765900502,80,796.7310000000001,410.8115,772,415,164,16,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,8,1,B,stage1
43456,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14765976515,72,799.3616667,386.2783333,772,379,126,16,this.topSpeed,13,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,7,1,B,stage1
43457,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14766060528,80,793.431,405.801,772,415,164,16,this.currentSpeed,17,class->block->constructor->block->block_content->expr_stmt->expr->name->name->operator->name,85,8,1,B,stage1
43458,5,132,vehicle_java2.jpg,vehicle_java2.jpg,14766196439,100,726.9236,190.628,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,85,2,1,B,stage1
