Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
58919,2,186,rectangle_java2.jpg,rectangle_java2.jpg,390047450,164,688.507561,252.7436585,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,70,2,1,A,stage1
58920,2,186,rectangle_java2.jpg,rectangle_java2.jpg,390163424,84,658.9752381,225.552381,660,225,47,15,class,5,class,70,1,2,A,stage1
58921,2,186,rectangle_java2.jpg,rectangle_java2.jpg,390223462,56,657.0221429,224.315,660,225,47,15,class,5,class,70,1,2,A,stage1
58922,2,186,rectangle_java2.jpg,rectangle_java2.jpg,390299514,72,639.255,225.8855556,592,225,58,15,public,6,class->specifier,70,1,1,A,stage1
58923,2,186,rectangle_java2.jpg,rectangle_java2.jpg,393067446,244,711.4486885,224.8745902,717,225,87,15,Rectangle,9,class->name,70,1,3,A,stage1
58924,2,186,rectangle_java2.jpg,rectangle_java2.jpg,393343454,260,775.5415385,225.7004615,717,225,87,15,Rectangle,9,class->name,70,1,3,A,stage1
58925,2,186,rectangle_java2.jpg,rectangle_java2.jpg,394039308,168,725.5080952000001,253.45880950000003,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,70,2,1,A,stage1
58926,2,186,rectangle_java2.jpg,rectangle_java2.jpg,394283351,240,711.2583333,261.5963333,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,70,2,1,A,stage1
58927,2,186,rectangle_java2.jpg,rectangle_java2.jpg,394467373,108,785.1125926,255.477037,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58928,2,186,rectangle_java2.jpg,rectangle_java2.jpg,394639328,168,783.4521428999999,266.3840476,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58929,2,186,rectangle_java2.jpg,rectangle_java2.jpg,394831357,188,772.637234,266.9317021,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,70,2,2,A,stage1
58930,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395015341,180,790.038,260.5091111,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58931,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395159352,84,870.5838095,253.43,866,262,5,16,",",1,class->block->decl_stmt,70,2,6,A,stage1
58932,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395511396,180,894.1246667000001,251.7522222,884,262,18,16,x2,2,class->block->decl_stmt->decl->name,70,2,7,A,stage1
58933,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395691356,128,767.7253125,264.79125,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,70,2,2,A,stage1
58934,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395827245,132,776.2772727000001,273.4487879,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,70,2,2,A,stage1
58935,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395827245,132,776.2772727000001,273.4487879,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58936,2,186,rectangle_java2.jpg,rectangle_java2.jpg,395951311,88,830.2627272999999,253.0195455,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,70,2,5,A,stage1
58937,2,186,rectangle_java2.jpg,rectangle_java2.jpg,396295341,80,770.332,237.1065,717,225,87,15,Rectangle,9,class->name,70,1,3,A,stage1
58938,2,186,rectangle_java2.jpg,rectangle_java2.jpg,396543599,88,718.8413636,256.84681820000003,672,262,68,16,private,7,class->block->decl_stmt->decl->type->specifier,70,2,1,A,stage1
58939,2,186,rectangle_java2.jpg,rectangle_java2.jpg,397726957,88,795.8186364000001,275.8504545,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58940,2,186,rectangle_java2.jpg,rectangle_java2.jpg,397854989,100,757.21,272.4764,751,262,27,16,int,3,class->block->decl_stmt->decl->type->name,70,2,2,A,stage1
58941,2,186,rectangle_java2.jpg,rectangle_java2.jpg,398659135,200,760.2896,298.3296,740,297,86,16,Rectangle,9,class->block->constructor->name,70,3,2,A,stage1
58942,2,186,rectangle_java2.jpg,rectangle_java2.jpg,398974815,228,784.9775438999999,267.9214035,788,262,18,16,x1,2,class->block->decl_stmt->decl->name,70,2,3,A,stage1
58943,2,186,rectangle_java2.jpg,rectangle_java2.jpg,399522970,80,806.8710000000001,239.743,817,225,4,15,{,1,class->block,70,1,4,A,stage1
58944,2,186,rectangle_java2.jpg,rectangle_java2.jpg,399742970,180,840.6619999999999,260.7133333,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,70,2,5,A,stage1
58945,2,186,rectangle_java2.jpg,rectangle_java2.jpg,399870998,124,837.65,268.2119355,836,262,18,16,y1,2,class->block->decl_stmt->decl->name,70,2,5,A,stage1
58946,2,186,rectangle_java2.jpg,rectangle_java2.jpg,400074881,100,786.8236,298.9208,740,297,86,16,Rectangle,9,class->block->constructor->name,70,3,2,A,stage1
58947,2,186,rectangle_java2.jpg,rectangle_java2.jpg,400138831,60,762.44,298.1186667,740,297,86,16,Rectangle,9,class->block->constructor->name,70,3,2,A,stage1
