Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
51004,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107011304,156,898.575641,316.50820510000005,906,306,11,16,=,1,class->block->constructor->block->block_content->expr_stmt->expr->operator,75,5,2,B,stage1
51005,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107095304,60,738.4166667000001,215.4993333,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,75,3,1,B,stage1
51006,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107095304,60,738.4166667000001,215.4993333,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
51007,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107251247,152,732.6431579,210.1110526,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,75,3,1,B,stage1
51008,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107407156,152,732.8031579,214.2589474,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,75,3,1,B,stage1
51009,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107615178,172,806.1930232999999,206.4697674,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
51010,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107787136,112,790.3225,170.5507143,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51011,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3107963068,64,710.5,149.5025,719,143,48,16,class,5,class,75,1,2,B,stage1
51012,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108023065,56,704.9607143,142.5078571,651,143,59,16,public,6,class->specifier,75,1,1,B,stage1
51013,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108371119,104,738.6292308,171.79961540000002,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51014,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108443120,68,740.5117647000001,169.3664706,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51015,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108795108,60,755.5426667,207.8306667,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
51016,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108907011,108,751.7396296000001,195.7662963,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51017,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3108998889,88,752.1722727000001,192.0772727,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51018,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3109222944,60,814.9686667000001,176.9786667,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51019,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3110011090,80,808.795,181.1205,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51020,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3110175076,56,813.1321429,175.20071430000002,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51021,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3110934853,68,726.4417647000001,190.2576471,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51022,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3111230436,68,723.9747058999999,195.8594118,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51023,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3111722822,60,745.9686667000001,170.9,712,180,58,16,String,6,class->block->decl_stmt->decl->type->name,75,2,1,B,stage1
51024,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3111974699,96,794.9533332999999,192.1183333,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51025,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112090491,112,807.1503571000001,190.92,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51026,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112214622,96,800.6979167000001,173.54625,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51027,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112314754,88,897.3131818,170.1790909,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
51028,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112390761,72,902.7055556,177.345,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
51029,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112726773,72,855.4238889000001,173.62444440000002,778,180,78,16,producer,8,class->block->decl_stmt->decl->name,75,2,2,B,stage1
51030,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3112726773,72,855.4238889000001,173.62444440000002,867,180,6,16,",",1,class->block->decl_stmt,75,2,3,B,stage1
51031,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3113346550,76,895.8694737,195.9010526,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
51032,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3113790444,112,757.9635714,210.7992857,750,216,78,16,topSpeed,8,class->block->decl_stmt->decl->name,75,3,2,B,stage1
51033,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3113950593,92,712.2847826000001,231.9065217,712,216,29,16,int,3,class->block->decl_stmt->decl->type->name,75,3,1,B,stage1
51034,2,164,vehicle_java2.jpg,vehicle_java2.jpg,3114266594,64,917.670625,190.784375,885,180,38,16,type,4,class->block->decl_stmt->decl->name,75,2,4,B,stage1
