Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
3278,5,204,rectangle_java.jpg,rectangle_java.jpg,6141246735,72,926.1461111,693.1288889,923,681,101,18,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->name,55,13,5,A,stage3
3279,5,204,rectangle_java.jpg,rectangle_java.jpg,6141418664,124,982.7703226,695.5912903,923,681,101,18,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->init->expr->call->name,55,13,5,A,stage3
3280,5,204,rectangle_java.jpg,rectangle_java.jpg,6142246815,124,788.9396774,761.4745161000001,789,766,56,18,rect2,5,class->block->function->block->block_content->decl_stmt->decl->name,55,15,2,A,stage3
3281,5,204,rectangle_java.jpg,rectangle_java.jpg,6142422805,152,721.1023683999999,761.0686842,676,766,102,18,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->type->name,55,15,1,A,stage3
3282,5,204,rectangle_java.jpg,rectangle_java.jpg,6142522800,96,720.3304167,765.6670833,676,766,102,18,Rectangle,9,class->block->function->block->block_content->decl_stmt->decl->type->name,55,15,1,A,stage3
3283,5,204,rectangle_java.jpg,rectangle_java.jpg,6142698821,120,722.773,814.985,677,807,202,19,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,55,16,1,A,stage3
3284,5,204,rectangle_java.jpg,rectangle_java.jpg,6142842756,132,847.0224242,801.0293939,677,807,202,19,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,55,16,1,A,stage3
3285,5,204,rectangle_java.jpg,rectangle_java.jpg,6142902718,56,842.9721429,799.465,677,807,202,19,System.out.println,18,class->block->function->block->block_content->expr_stmt->expr->call->name->name->operator->name->operator->name,55,16,1,A,stage3
3286,5,204,rectangle_java.jpg,rectangle_java.jpg,6143078673,128,988.7503125,801.2896875,912,807,113,19,rect2.area,10,class->block->function->block->block_content->expr_stmt->expr->call->argument_list->argument->expr->call->name->name->operator->name,55,16,3,A,stage3
3287,5,204,rectangle_java.jpg,rectangle_java.jpg,6143142661,60,983.4966667,805.4306667000001,912,807,113,19,rect2.area,10,class->block->function->block->block_content->expr_stmt->expr->call->argument_list->argument->expr->call->name->name->operator->name,55,16,3,A,stage3
3288,5,204,rectangle_java.jpg,rectangle_java.jpg,6143242664,96,931.3604167,803.82375,912,807,113,19,rect2.area,10,class->block->function->block->block_content->expr_stmt->expr->call->argument_list->argument->expr->call->name->name->operator->name,55,16,3,A,stage3
3289,5,204,rectangle_java.jpg,rectangle_java.jpg,6144510445,68,749.9941176,205.1270588,751,215,23,19,x1,2,class->block->decl_stmt->decl->name,55,2,3,A,stage3
3290,5,204,rectangle_java.jpg,rectangle_java.jpg,6144722492,64,753.836875,185.2,682,173,102,19,Rectangle,9,class->name,55,1,3,A,stage3
