Unnamed: 0,trial,participant,code_file,code_language,timestamp,duration,x_cord,y_cord,aoi_x,aoi_y,aoi_width,aoi_height,token,length,srcML,quality,line,part,complexity,stage
37842,5,109,rectangle_python.jpg,rectangle_python.jpg,7412750059,172,742.1730233,362.8709302,695,364,78,13,self.x1,7,na,95,3,1,A,stage1
37843,5,109,rectangle_python.jpg,rectangle_python.jpg,7412830066,64,733.79875,282.50375,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37844,5,109,rectangle_python.jpg,rectangle_python.jpg,7412918043,84,733.3033333,273.8033333,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37845,5,109,rectangle_python.jpg,rectangle_python.jpg,7412986025,64,729.95,279.631875,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37846,5,109,rectangle_python.jpg,rectangle_python.jpg,7413086005,76,668.4526316,291.7405263,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37847,5,109,rectangle_python.jpg,rectangle_python.jpg,7413194003,104,664.2876923,290.7365385,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37848,5,109,rectangle_python.jpg,rectangle_python.jpg,7413590028,356,696.2147191,287.1047191,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37849,5,109,rectangle_python.jpg,rectangle_python.jpg,7413793890,200,693.4476,280.6726,672,280,101,17,Rectangle,9,na,95,1,2,A,stage1
37850,5,109,rectangle_python.jpg,rectangle_python.jpg,7413909807,92,741.5608696,310.4,717,321,69,19,__init__,8,na,95,2,2,A,stage1
37851,5,109,rectangle_python.jpg,rectangle_python.jpg,7414017837,104,742.9226923,317.53461539999995,717,321,69,19,__init__,8,na,95,2,2,A,stage1
37852,5,109,rectangle_python.jpg,rectangle_python.jpg,7414525971,68,1071.286471,321.2047059,1053,321,22,19,y2,2,na,95,2,11,A,stage1
37853,5,109,rectangle_python.jpg,rectangle_python.jpg,7414625957,72,982.3072222,316.995,976,321,7,19,",",1,na,95,2,8,A,stage1
37854,5,109,rectangle_python.jpg,rectangle_python.jpg,7414689940,60,982.018,308.9453333,976,321,7,19,",",1,na,95,2,8,A,stage1
37855,5,109,rectangle_python.jpg,rectangle_python.jpg,7414829901,136,979.8841176,323.81264710000005,976,321,7,19,",",1,na,95,2,8,A,stage1
37856,5,109,rectangle_python.jpg,rectangle_python.jpg,7415053843,164,839.4721950999999,323.5763415,799,321,53,19,(self,5,na,95,2,3,A,stage1
37857,5,109,rectangle_python.jpg,rectangle_python.jpg,7415145849,64,759.94375,332.791875,717,321,69,19,__init__,8,na,95,2,2,A,stage1
37858,5,109,rectangle_python.jpg,rectangle_python.jpg,7415645842,112,822.1617857000001,366.1532143,806,364,23,13,x1,2,na,95,3,3,A,stage1
37859,5,109,rectangle_python.jpg,rectangle_python.jpg,7415745802,96,822.58625,365.36,806,364,23,13,x1,2,na,95,3,3,A,stage1
37860,5,109,rectangle_python.jpg,rectangle_python.jpg,7416033779,188,805.4982978999999,453.4825532,807,449,22,15,x2,2,na,95,5,3,A,stage1
37861,5,109,rectangle_python.jpg,rectangle_python.jpg,7416161767,84,661.662381,529.5709524,650,532,34,17,def,3,na,95,7,1,A,stage1
37862,5,109,rectangle_python.jpg,rectangle_python.jpg,7416841715,92,822.5991303999999,505.2656522,806,491,23,18,y2,2,na,95,6,3,A,stage1
37863,5,109,rectangle_python.jpg,rectangle_python.jpg,7417233710,136,897.4947059,522.0744118,886,532,67,17,return,6,na,95,7,7,A,stage1
37864,5,109,rectangle_python.jpg,rectangle_python.jpg,7417421764,152,1032.135,526.3197368,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37865,5,109,rectangle_python.jpg,rectangle_python.jpg,7417637698,88,1034.275909,529.2163636,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37866,5,109,rectangle_python.jpg,rectangle_python.jpg,7417873634,232,1007.84,525.6503448,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37867,5,109,rectangle_python.jpg,rectangle_python.jpg,7419721501,164,1037.503171,527.435122,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37868,5,109,rectangle_python.jpg,rectangle_python.jpg,7421169501,68,1126.997059,522.7182353000001,1076,532,78,17,self.x1,7,na,95,7,10,A,stage1
37869,5,109,rectangle_python.jpg,rectangle_python.jpg,7422757432,108,1144.997778,520.25,1076,532,78,17,self.x1,7,na,95,7,10,A,stage1
37870,5,109,rectangle_python.jpg,rectangle_python.jpg,7422821401,60,1133.444,530.3373333000001,1076,532,78,17,self.x1,7,na,95,7,10,A,stage1
37871,5,109,rectangle_python.jpg,rectangle_python.jpg,7422913361,88,1136.454091,548.1659091,1076,532,78,17,self.x1,7,na,95,7,10,A,stage1
37872,5,109,rectangle_python.jpg,rectangle_python.jpg,7423721220,92,1004.874783,520.0091304,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37873,5,109,rectangle_python.jpg,rectangle_python.jpg,7425077196,156,1027.434615,528.1358974,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37874,5,109,rectangle_python.jpg,rectangle_python.jpg,7425745161,88,994.6345455,521.0827273,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37875,5,109,rectangle_python.jpg,rectangle_python.jpg,7425941087,192,998.2066667,530.8458333000001,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37876,5,109,rectangle_python.jpg,rectangle_python.jpg,7426529109,128,996.5709375,532.5359375,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37877,5,109,rectangle_python.jpg,rectangle_python.jpg,7426653074,60,917.7493333,532.8433333,886,532,67,17,return,6,na,95,7,7,A,stage1
37878,5,109,rectangle_python.jpg,rectangle_python.jpg,7426713055,56,917.7442857,544.2714286,886,532,67,17,return,6,na,95,7,7,A,stage1
37879,5,109,rectangle_python.jpg,rectangle_python.jpg,7426781061,64,908.164375,529.389375,886,532,67,17,return,6,na,95,7,7,A,stage1
37880,5,109,rectangle_python.jpg,rectangle_python.jpg,7427272905,112,1003.6625,523.1764286,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37881,5,109,rectangle_python.jpg,rectangle_python.jpg,7428720931,92,975.6508696,539.5586957,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37882,5,109,rectangle_python.jpg,rectangle_python.jpg,7428800819,76,980.8952632000002,529.3868421,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37883,5,109,rectangle_python.jpg,rectangle_python.jpg,7429164893,168,1048.555476,547.0328571,1061,532,3,17,-,1,na,95,7,9,A,stage1
37884,5,109,rectangle_python.jpg,rectangle_python.jpg,7429888855,84,990.6938095,537.8285714,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37885,5,109,rectangle_python.jpg,rectangle_python.jpg,7429980851,60,701.61,535.83,695,532,56,17,width,5,na,95,7,2,A,stage1
37886,5,109,rectangle_python.jpg,rectangle_python.jpg,7430528820,68,721.7011765,543.3711764999999,695,532,56,17,width,5,na,95,7,2,A,stage1
37887,5,109,rectangle_python.jpg,rectangle_python.jpg,7430640853,108,714.0266667000001,539.5455556,695,532,56,17,width,5,na,95,7,2,A,stage1
37888,5,109,rectangle_python.jpg,rectangle_python.jpg,7430720877,76,707.9742105,534.3178947,695,532,56,17,width,5,na,95,7,2,A,stage1
37889,5,109,rectangle_python.jpg,rectangle_python.jpg,7431208725,60,1052.336,563.5673333,975,575,78,18,self.y2,7,na,95,8,8,A,stage1
37890,5,109,rectangle_python.jpg,rectangle_python.jpg,7431476693,56,993.9757143,545.5307142999999,964,532,77,17,self.x2,7,na,95,7,8,A,stage1
37891,5,109,rectangle_python.jpg,rectangle_python.jpg,7432264672,128,776.7696875,367.7996875,784,364,12,13,=,1,na,95,3,2,A,stage1
37892,5,109,rectangle_python.jpg,rectangle_python.jpg,7432416667,148,775.9137837999999,373.1213514,784,364,12,13,=,1,na,95,3,2,A,stage1
37893,5,109,rectangle_python.jpg,rectangle_python.jpg,7432708610,184,1043.058913,316.3945652,1053,321,22,19,y2,2,na,95,2,11,A,stage1
